Identifier	Sequence-length	motility	TypeA_CDS	TypeB_CDS	CTD_CDS	total
GCA_027625995.1	4926765.0	1	0.011793020457280385	0.0016847172081829122	0.013237063778580024	55.0
GCA_027915275.1	3694481.0	1	0.004683109584764283	0.004683109584764283	0.008741804558226662	28.0
GCA_027920505.1	4510621.0	1	0.017773389286595904	0.0032090841767464825	0.020982473463342383	85.0
GCA_027920525.1	4858345.0	1	0.019190264451205242	0.003276386613620407	0.02246665106482565	96.0
GCA_027920545.1	3437155.0	1	0.02090032154340836	0.005144694533762058	0.026045016077170417	81.0
GCA_027923645.1	4034988.0	0	0.006923837784371909	0.0003297065611605671	0.007253544345532476	22.0
GCA_027924665.1	5351204.0	1	0.00515926424405563	0.0029161058770749214	0.00785105428443248	35.0
GCA_027941735.1	2782778.0	1	0.00546448087431694	0.0037831021437578815	0.008827238335435058	21.0
GCA_027941795.1	4198827.0	1	0.009690444145356662	0.004037685060565276	0.013458950201884253	50.0
GCA_027941895.1	4911505.0	1	0.016382405745062837	0.003590664272890485	0.019748653500897665	88.0
GCA_027945075.1	4090637.0	1	0.014209115281501341	0.0029490616621983914	0.017158176943699734	64.0
GCA_028010105.1	2982320.0	0	0.0006759040216289286	0.0006759040216289286	0.0013518080432578573	4.0
GCA_028335085.1	2621167.0	0	0.007569011576135352	0.0004452359750667854	0.008014247551202136	18.0
GCA_028335105.1	2392749.0	0	0.007352941176470588	0.0004901960784313725	0.00784313725490196	16.0
GCA_028335125.1	2521435.0	0	0.008268259072117593	0.00045934772622875517	0.008727606798346348	19.0
GCA_028473145.1	3038422.0	1	0.013258897418004187	0.0038381018841591066	0.017096999302163293	49.0
GCA_028736075.1	4067423.0	1	0.03125	0.00027412280701754384	0.031524122807017545	115.0
GCA_028736135.1	5633897.0	1	0.009762308998302207	0.001697792869269949	0.011247877758913413	53.0
GCA_028736155.1	5561005.0	1	0.007831194257124212	0.001957798564281053	0.009571459647596259	44.0
GCA_028736215.1	7541737.0	0	0.0014502094747019013	0.0017724782468578795	0.003222687721559781	20.0
GCA_028753015.1	3875850.0	1	0.027648428405122234	0.005238649592549476	0.03259604190919674	112.0
GCA_028864635.1	2595287.0	1	0.008557980316645272	0.002139495079161318	0.01069747539580659	25.0
GCA_918731615.1	3700464.0	1	0.006513647642679901	0.0018610421836228288	0.008374689826302729	27.0
GCA_946903285.1	5554530.0	1	0.011536686663590217	0.0029995385325334565	0.014074757729580065	61.0
GCF_015476115.1	4094245.0	1	0.00659592773157442	0.002007456266131345	0.008603383997705764	30.0
GCF_021650975.2	4683139.0	1	0.022922636103151862	0.004059216809933142	0.026981852913085004	113.0
GCF_024362345.1	3087453.0	1	0.011657559198542805	0.0029143897996357013	0.014571948998178506	40.0
GCF_026248825.1	6564943.0	0	0.008058326937835763	0.002686108979278588	0.010552570990023024	55.0
GCF_900683745.1	4125322.0	0	0.005531653349723417	0.00030731407498463427	0.005838967424708051	19.0
GCF_907163105.1	2718917.0	1	0.007581803671189146	0.0019952114924181963	0.009577015163607342	24.0
